n,seq,eig
50,HHTH,0.5898028718314889
50,HHHT,0.5898028718314889
50,HHHH,0.66179988778999
51,TTTT,0.6631007868087789
51,TTTH,0.5955615593365485
51,TTHT,0.5955615593365485
51,TTHH,0.18856305536979295
51,THTT,0.5955615593365473
51,THTH,0.6252908683477225
51,THHT,0.18856305536979295
51,THHH,0.34240471759559843
51,HTTT,0.34240471759559804
51,HTTH,0.1885630553697921
51,HTHT,0.6252908683477234
51,HTHH,0.5955615593365471
51,HHTT,0.1885630553697921
51,HHTH,0.5955615593365471
51,HHHT,0.5955615593365471
51,HHHH,0.6631007868087783
52,TTTT,0.6643512786913922
52,TTTH,0.6012160059511886
52,TTHT,0.6012160059511886
52,TTHH,0.19154048709583552
52,THTT,0.6012160059511874
52,THTH,0.6260932098390113
52,THHT,0.19154048709583552
52,THHH,0.3470256390078757
52,HTTT,0.3470256390078758
52,HTTH,0.1915404870958344
52,HTHT,0.626093209839011
52,HTHH,0.6012160059511891
52,HHTT,0.1915404870958344
52,HHTH,0.6012160059511891
52,HHHT,0.6012160059511891
52,HHHH,0.664351278691392
53,TTTT,0.665555180309603
53,TTTH,0.60676938083085
53,TTHT,0.60676938083085
53,TTHH,0.19449516719085935
53,THTT,0.6067693808308484
53,THTH,0.6268374024360416
53,THHT,0.19449516719085935
53,THHH,0.35159401336484924
53,HTTT,0.3515940133648496
53,HTTH,0.19449516719085866
53,HTHT,0.6268374024360422
53,HTHH,0.6067693808308503
53,HHTT,0.19449516719085866
53,HHTH,0.6067693808308503
53,HHHT,0.6067693808308503
53,HHHH,0.6655551803096044
54,TTTT,0.6667160275233209
54,TTTH,0.6122247106407024
54,TTHT,0.6122247106407024
54,TTHH,0.19742731842331826
54,THTT,0.6122247106407015
54,THTH,0.6275277167816551
54,THHT,0.19742731842331826
54,THHH,0.35611085169857604
54,HTTT,0.3561108516985758
54,HTTH,0.19742731842331726
54,HTHT,0.6275277167816556
54,HTHH,0.6122247106407028
54,HHTT,0.19742731842331726
54,HHTH,0.6122247106407028
54,HHHT,0.6122247106407028
54,HHHH,0.6667160275233192
55,TTTT,0.667837049506654
55,TTTH,0.6175848873840959
55,TTHT,0.6175848873840959
55,TTHH,0.20033716039428812
55,THTT,0.6175848873840954
55,THTH,0.6281681304637574
55,THHT,0.20033716039428812
55,THHH,0.36057713906428923
55,HTTT,0.36057713906428845
55,HTTH,0.2003371603942868
55,HTHT,0.6281681304637573
55,HTHH,0.6175848873840954
55,HHTT,0.2003371603942868
55,HHTH,0.6175848873840954
55,HHHT,0.6175848873840954
55,HHHH,0.6678370495066528
56,TTTT,0.668921208698537
56,TTTH,0.6228526757560408
56,TTHT,0.6228526757560408
56,TTHH,0.20322490960541736
56,THTT,0.6228526757560399
56,THTH,0.6287623234146494
56,THHT,0.20322490960541736
56,THHH,0.36499383537623914
56,HTTT,0.3649938353762387
56,HTTH,0.20322490960541673
56,HTHT,0.6287623234146495
56,HTHH,0.622852675756039
56,HHTT,0.20322490960541673
56,HHTH,0.622852675756039
56,HHHT,0.622852675756039
56,HHHH,0.6689212086985357
57,TTTT,0.6699712545050259
57,TTTH,0.6280307200527372
57,TTHT,0.6280307200527372
57,TTHH,0.20609077952485386
57,THTT,0.6280307200527354
57,THTH,0.629313672064624
57,THHT,0.20609077952485386
57,THHH,0.3693618762086132
57,HTTT,0.36936187620861394
57,HTTH,0.20609077952485244
57,HTHT,0.6293136720646249
57,HTHH,0.6280307200527356
57,HHTT,0.20609077952485244
57,HHTH,0.6280307200527356
57,HHHT,0.6280307200527356
57,HHHH,0.6699712545050248
58,TTTT,0.6709897063406438
58,TTTH,0.6331215506667316
58,TTHT,0.6331215506667316
58,TTHH,0.20893498065121482
58,THTT,0.6331215506667308
58,THTH,0.6298253182603326
58,THHT,0.20893498065121482
58,THHH,0.37368217356345773
58,HTTT,0.37368217356345634
58,HTTH,0.20893498065121346
58,HTHT,0.6298253182603307
58,HTHH,0.6331215506667324
58,HHTT,0.20893498065121346
58,HHTH,0.6331215506667324
58,HHHT,0.6331215506667324
58,HHHH,0.6709897063406437
59,TTTT,0.6719788723503479
59,TTTH,0.6381275901946224
59,TTHT,0.6381275901946224
59,TTHH,0.21175772057568287
59,THTT,0.6381275901946218
59,THTH,0.6303001774265626
59,THHT,0.21175772057568287
59,THHH,0.37795561660734844
59,HTTT,0.3779556166073477
59,HTTH,0.21175772057568187
59,HTHT,0.6303001774265639
59,HTHH,0.6381275901946238
59,HHTT,0.21175772057568187
59,HHTH,0.6381275901946238
59,HHHT,0.6381275901946238
59,HHHH,0.671978872350348
60,TTTT,0.6729408965297056
60,TTTH,0.6430511591821588
60,TTHT,0.6430511591821588
60,TTHH,0.21455920404228476
60,THTT,0.6430511591821576
60,THTH,0.6307409248664033
60,THHT,0.21455920404228476
60,THHH,0.3821830723785207
60,HTTT,0.3821830723785201
60,HTTH,0.21455920404228376
60,HTHT,0.6307409248664017
60,HTHH,0.6430511591821593
60,HHTT,0.21455920404228376
60,HHTH,0.6430511591821593
60,HHHT,0.6430511591821593
60,HHHH,0.6729408965297036
61,TTTT,0.6738777506883104
61,TTTH,0.6478944815303458
61,TTHT,0.6478944815303458
61,TTHH,0.2173396330064255
61,THTT,0.6478944815303437
61,THTH,0.6311500463670563
61,THHT,0.2173396330064255
61,THHH,0.3863653864659669
61,HTTT,0.38636538646596574
61,HTTH,0.21733963300642437
61,HTHT,0.6311500463670555
61,HTHH,0.6478944815303457
61,HHTT,0.21733963300642437
61,HHTH,0.6478944815303457
61,HHHT,0.6478944815303457
61,HHHH,0.6738777506883111
62,TTTT,0.6747912397284176
62,TTTH,0.6526596895836431
62,TTHT,0.6526596895836431
62,TTHH,0.22009920669174296
62,THTT,0.6526596895836417
62,THTH,0.631529854669023
62,THHT,0.22009920669174296
62,THHH,0.3905033836619646
62,HTTT,0.3905033836619641
62,HTTH,0.22009920669174105
62,HTHT,0.6315298546690225
62,HTHH,0.652659689583642
62,HHTT,0.22009920669174105
62,HHTH,0.652659689583642
62,HHHT,0.652659689583642
62,HHHH,0.6747912397284167
63,TTTT,0.6756830400987005
63,TTTH,0.6573488289207059
63,TTHT,0.6573488289207059
63,TTHH,0.22283812164533148
63,THTT,0.6573488289207048
63,THTH,0.6318824736797654
63,THHT,0.22283812164533148
63,THHH,0.3945978685893892
63,HTTT,0.3945978685893887
63,HTTH,0.22283812164533023
63,HTHT,0.6318824736797659
63,HTHH,0.6573488289207061
63,HHTT,0.22283812164533023
63,HHTH,0.6573488289207061
63,HHHT,0.6573488289207061
63,HHHH,0.6756830400987002
64,TTTT,0.6765546992504778
64,TTTH,0.6619638628660707
64,TTHT,0.6619638628660707
64,TTHH,0.22555657179141594
64,THTT,0.6619638628660692
64,THTH,0.6322098732505598
64,THHT,0.22555657179141594
64,THHH,0.3986496263050716
64,HTTT,0.3986496263050728
64,HTTH,0.22555657179141533
64,HTHT,0.6322098732505562
64,HTHH,0.6619638628660717
64,HHTT,0.22555657179141533
64,HHTH,0.6619638628660717
64,HHHT,0.6619638628660717
64,HHHH,0.6765546992504764
65,TTTT,0.6774076333630519
65,TTTH,0.666506676740158
65,TTHT,0.666506676740158
65,TTHH,0.22825474848350427
65,THTT,0.6665066767401574
65,THTH,0.6325138900128475
65,THHT,0.22825474848350427
65,THHH,0.4026594228803896
65,HTTT,0.4026594228803898
65,HTTH,0.22825474848350388
65,HTHT,0.6325138900128454
65,HTHH,0.6665066767401594
65,HHTT,0.22825474848350388
65,HHTH,0.6665066767401594
65,HHHT,0.6665066767401594
65,HHHH,0.6774076333630519
66,TTTT,0.6782431567528401
66,TTTH,0.6709790818639761
66,TTHT,0.6709790818639761
66,TTHH,0.23093284055508986
66,THTT,0.6709790818639744
66,THTH,0.6327962130126904
66,THHT,0.23093284055508986
66,THHH,0.4066280059602065
66,HTTT,0.4066280059602052
66,HTTH,0.2309328405550887
66,HTHT,0.6327962130126893
66,HTHH,0.6709790818639743
66,HHTT,0.2309328405550887
66,HHTH,0.6709790818639743
66,HHHT,0.6709790818639743
66,HHHH,0.6782431567528389
67,TTTT,0.6790624867572378
67,TTTH,0.675382819333273
67,TTHT,0.675382819333273
67,TTHH,0.23359103436895698
67,THTT,0.6753828193332715
67,THTH,0.6330584056813541
67,THHT,0.23359103436895698
67,THHH,0.41055610530119524
67,HTTT,0.4105561053011941
67,HTTH,0.2335910343689557
67,HTHT,0.6330584056813544
67,HTHH,0.6753828193332744
67,HHTT,0.2335910343689557
67,HHTH,0.6753828193332744
67,HHHT,0.6753828193332744
67,HHHH,0.6790624867572377
68,TTTT,0.679866738045442
68,TTTH,0.6797195635766138
68,TTHT,0.6797195635766138
68,TTHH,0.2362295138651193
68,THTT,0.6797195635766127
68,THTH,0.6333019279038431
68,THHT,0.2362295138651193
68,THHH,0.4144444332905421
68,HTTT,0.4144444332905414
68,HTTH,0.236229513865119
68,HTHT,0.6333019279038424
68,HTHH,0.6797195635766152
68,HHTT,0.236229513865119
68,HHTH,0.6797195635766152
68,HHHT,0.6797195635766152
68,HHHH,0.6798667380454397
69,TTTT,0.6806569436875174
69,TTTH,0.6839909257102235
69,TTHT,0.6839909257102235
69,TTHH,0.23884846060746912
69,THTT,0.6839909257102219
69,THTH,0.6335281248797177
69,THHT,0.23884846060746912
69,THHH,0.4182936854459272
69,HTTT,0.4182936854459273
69,HTTH,0.23884846060746784
69,HTHT,0.6335281248797179
69,HTHH,0.683990925710223
69,HHTT,0.23884846060746784
69,HHTH,0.683990925710223
69,HHHT,0.683990925710223
69,HHHH,0.6806569436875165
70,TTTT,0.6814340633709031
70,TTTH,0.6881984567020589
70,TTHT,0.6881984567020589
70,TTHH,0.2414480538291471
70,THTT,0.6881984567020569
70,THTH,0.6337382393706109
70,THHT,0.2414480538291471
70,THHH,0.4221045408976782
70,HTTT,0.4221045408976787
70,HTTH,0.24144805382914625
70,HTHT,0.6337382393706109
70,HTHH,0.6881984567020605
70,HHTT,0.24144805382914625
70,HHTH,0.6881984567020605
70,HHHT,0.6881984567020605
70,HHHH,0.6814340633709026
71,TTTT,0.6821989769699739
71,TTTH,0.692343650356656
71,TTHT,0.692343650356656
71,TTHH,0.24402847047670997
71,THTT,0.6923436503566545
71,THTH,0.6339334327485132
71,THHT,0.24402847047670997
71,THHH,0.4258776628538899
71,HTTT,0.42587766285388984
71,HTTH,0.24402847047670947
71,HTHT,0.633933432748512
71,HTHH,0.6923436503566561
71,HHTT,0.24402847047670947
71,HHTH,0.6923436503566561
71,HHHT,0.6923436503566561
71,HHHH,0.6821989769699751
72,TTTT,0.6829524985619054
72,TTTH,0.6964279461313033
72,TTHT,0.6964279461313033
72,TTHH,0.24658988525311007
72,THTT,0.6964279461313024
72,THTH,0.6341147776918846
72,THHT,0.24658988525311007
72,THHH,0.4296136990492885
72,HTTT,0.4296136990492883
72,HTTH,0.24658988525310976
72,HTHT,0.6341147776918824
72,HTHH,0.696427946131302
72,HHTT,0.24658988525310976
72,HHTH,0.696427946131302
72,HHHT,0.696427946131302
72,HHHH,0.6829524985619044
73,TTTT,0.6836953861742384
73,TTTH,0.7004527317939451
73,TTHT,0.7004527317939451
73,TTHH,0.24913247065955055
73,THTT,0.7004527317939447
73,THTH,0.634283263540978
73,THHT,0.24913247065955055
73,THHH,0.4333132821785731
73,HTTT,0.43331328217857257
73,HTTH,0.24913247065954916
73,HTHT,0.6342832635409759
73,HTHH,0.7004527317939483
73,HHTT,0.24913247065954916
73,HHTH,0.7004527317939483
73,HHHT,0.7004527317939483
73,HHHH,0.6836953861742373
74,TTTT,0.6844283361515393
74,TTTH,0.7044193459319598
74,TTHT,0.7044193459319598
74,TTHH,0.2516563970362318
74,THTT,0.7044193459319593
74,THTH,0.6344398148993777
74,THHT,0.2516563970362318
74,THHH,0.4369770303149032
74,HTTT,0.43697703031490276
74,HTTH,0.25165639703623127
74,HTHT,0.6344398148993751
74,HTHH,0.7044193459319597
74,HHTT,0.25165639703623127
74,HHTH,0.7044193459319597
74,HHHT,0.7044193459319597
74,HHHH,0.6844283361515425
75,TTTT,0.685151991620716
75,TTTH,0.7083290803208406
75,TTHT,0.7083290803208406
75,TTHH,0.254161832602048
75,THTT,0.7083290803208402
75,THTH,0.6345852880031149
75,THHT,0.254161832602048
75,THHH,0.44060554731420304
75,HTTT,0.44060554731420365
75,HTTH,0.2541618326020471
75,HTHT,0.6345852880031145
75,HTHH,0.7083290803208394
75,HHTT,0.2541618326020471
75,HHTH,0.7083290803208394
75,HHHT,0.7083290803208394
75,HHHH,0.6851519916207146
76,TTTT,0.6858669523955003
76,TTTH,0.712183182161067
76,TTHT,0.712183182161067
76,TTHH,0.2566489434932505
76,THTT,0.7121831821610665
76,THTH,0.634720471586396
76,THHT,0.2566489434932505
76,THHH,0.4441994232058621
76,HTTT,0.44419942320586087
76,HTTH,0.256648943493249
76,HTHT,0.6347204715863947
76,HTHH,0.7121831821610687
76,HHTT,0.256648943493249
76,HHTH,0.7121831821610687
76,HHHT,0.7121831821610687
76,HHHH,0.6858669523954994
77,TTTT,0.6865737708602808
77,TTTH,0.7159828561908569
77,TTHT,0.7159828561908569
77,TTHH,0.25911789380112504
77,THTT,0.7159828561908562
77,THTH,0.6348461023052162
77,THHT,0.25911789380112504
77,THHH,0.4477592345704327
77,HTTT,0.447759234570432
77,HTTH,0.25911789380112404
77,HTHT,0.6348461023052162
77,HTHH,0.7159828561908567
77,HHTT,0.25911789380112404
77,HHTH,0.7159828561908567
77,HHHT,0.7159828561908567
77,HHHH,0.6865737708602798
78,TTTT,0.6872729563597101
78,TTTH,0.7197292666822658
78,TTHT,0.7197292666822658
78,TTHH,0.26156884560871096
78,THTT,0.7197292666822648
78,THTH,0.634962864182104
78,THHT,0.26156884560871096
78,THHH,0.45128554490488554
78,HTTT,0.45128554490488326
78,HTTH,0.26156884560870985
78,HTHT,0.6349628641821041
78,HTHH,0.7197292666822629
78,HHTT,0.26156884560870985
78,HHTH,0.7197292666822629
78,HHHT,0.7197292666822629
78,HHHH,0.6872729563597086
79,TTTT,0.6879649843290107
79,TTTH,0.7234235393272802
79,TTHT,0.7234235393272802
79,TTHH,0.2640019590265913
79,THTT,0.72342353932728
79,THTH,0.6350713868851505
79,THHT,0.2640019590265913
79,THHH,0.454778904975886
79,HTTT,0.4547789049758854
79,HTTH,0.2640019590265902
79,HTHT,0.6350713868851494
79,HTHH,0.7234235393272782
79,HHTT,0.2640019590265902
79,HHTH,0.7234235393272782
79,HHHT,0.7234235393272782
79,HHHH,0.6879649843290098
80,TTTT,0.6886502938700634
80,TTTH,0.7270667630206066
80,TTHT,0.7270667630206066
80,TTHH,0.2664173922277865
80,THTT,0.7270667630206058
80,THTH,0.6351722577772562
80,THHT,0.2664173922277865
80,THHH,0.4582398531616625
80,HTTT,0.45823985316166316
80,HTTH,0.26641739222778565
80,HTHT,0.6351722577772585
80,HTHH,0.7270667630206069
80,HHTT,0.26641739222778565
80,HHTH,0.7270667630206069
80,HHHT,0.7270667630206069
80,HHHH,0.688650293870063
81,TTTT,0.6893292893685561
81,TTTH,0.7306599915449569
81,TTHT,0.7306599915449569
81,TTHH,0.2688153014817827
81,THTT,0.7306599915449562
81,THTH,0.6352660236522399
81,THHT,0.2688153014817827
81,THHH,0.46166891578285496
81,HTTT,0.4616689157828559
81,HTTH,0.2688153014817824
81,HTHT,0.6352660236522396
81,HTHH,0.730659991544959
81,HHTT,0.2688153014817824
81,HHTH,0.730659991544959
81,HHHT,0.730659991544959
81,HHHH,0.6893292893685548
82,TTTT,0.6900023483119676
82,TTTH,0.7342042451646575
82,TTHT,0.7342042451646575
82,TTHH,0.27119584118772316
82,THTT,0.7342042451646563
82,THTH,0.6353531878331995
82,THHT,0.27119584118772316
82,THHH,0.4650666074228349
82,HTTT,0.46506660742283545
82,HTTH,0.27119584118772233
82,HTHT,0.6353531878331988
82,HTHH,0.7342042451646571
82,HHTT,0.27119584118772233
82,HHTH,0.7342042451646571
82,HHHT,0.7342042451646571
82,HHHH,0.6900023483119638
83,TTTT,0.6906698204057716
83,TTTH,0.7377005121329279
83,TTHT,0.7377005121329279
83,TTHH,0.27355916390677587
83,THTT,0.7377005121329256
83,THTH,0.6354342190240478
83,THHT,0.27355916390677587
83,THHH,0.46843343123790754
83,HTTT,0.4684334312379081
83,HTTH,0.2735591639067747
83,HTHT,0.6354342190240492
83,HTHH,0.7377005121329265
83,HHTT,0.2735591639067747
83,HHTH,0.7377005121329265
83,HHHT,0.7377005121329265
83,HHHH,0.6906698204057674
84,TTTT,0.691332027481458
84,TTTH,0.7411497501177123
84,TTHT,0.7411497501177123
84,TTHH,0.27590542039372845
84,THTT,0.7411497501177118
84,THTH,0.6355095545358995
84,THHT,0.27590542039372845
84,THHH,0.4717698792577751
84,HTTT,0.4717698792577758
84,HTTH,0.2759054203937277
84,HTHT,0.6355095545359009
84,HTHH,0.7411497501177118
84,HHTT,0.2759054203937277
84,HHTH,0.7411497501177118
84,HHHT,0.7411497501177118
84,HHHH,0.6913320274814561
85,TTTT,0.6919892697768999
85,TTTH,0.7445528875510081
85,TTHT,0.7445528875510081
85,TTHH,0.27823475962781025
85,THTT,0.7445528875510073
85,THTH,0.6355795971635099
85,THHT,0.27823475962781025
85,THHH,0.47507643267666705
85,HTTT,0.47507643267666744
85,HTTH,0.27823475962780897
85,HTHT,0.6355795971635125
85,HTHH,0.7445528875510069
85,HHTT,0.27823475962780897
85,HHTH,0.7445528875510069
85,HHHT,0.7445528875510069
85,HHHH,0.6919892697768989
86,TTTT,0.6926418262752756
86,TTTH,0.7479108249058536
86,TTHT,0.7479108249058536
86,TTHH,0.28054732884278144
86,THTT,0.7479108249058525
86,THTH,0.6356447212448795
86,THHT,0.28054732884278144
86,THHH,0.4783535621354791
86,HTTT,0.4783535621354807
86,HTTH,0.2805473288427807
86,HTHT,0.635644721244881
86,HTHH,0.7479108249058503
86,HHTT,0.2805473288427807
86,HHTH,0.7479108249058503
86,HHHT,0.7479108249058503
86,HHHH,0.6926418262752734
87,TTTT,0.6932899537113527
87,TTTH,0.7512244359053913
87,TTHT,0.7512244359053913
87,TTHH,0.2828432735563063
87,THTT,0.7512244359053906
87,THTH,0.6357052766644237
87,THHT,0.2828432735563063
87,THHH,0.4816017279952723
87,HTTT,0.48160172799527395
87,HTTH,0.28284327355630423
87,HTHT,0.6357052766644232
87,HTHH,0.7512244359053883
87,HHTT,0.28284327355630423
87,HHTH,0.7512244359053883
87,HHHT,0.7512244359053883
87,HHHH,0.6932899537113514
88,TTTT,0.6939338913148791
88,TTTH,0.7544945686677991
88,TTHT,0.7544945686677991
88,TTHH,0.28512273759862855
88,THTT,0.7544945686677978
88,THTH,0.6357615860940459
88,THHT,0.28512273759862855
88,THHH,0.4848213806024542
88,HTTT,0.48482138060245494
88,HTTH,0.28512273759862866
88,HTHT,0.6357615860940465
88,HTHH,0.7544945686677985
88,HHTT,0.28512273759862866
88,HHTH,0.7544945686677985
88,HHHT,0.7544945686677985
88,HHHH,0.693933891314876
89,TTTT,0.6945738620014646
89,TTTH,0.7577220467907718
89,TTHT,0.7577220467907718
89,TTHH,0.287385863140585
89,THTT,0.7577220467907718
89,THTH,0.6358139487781593
89,THHT,0.287385863140585
89,THHH,0.48801296054596316
89,HTTT,0.4880129605459655
89,HTTH,0.28738586314058534
89,HTHT,0.6358139487781597
89,HTHH,0.7577220467907742
89,HHTT,0.28738586314058534
89,HHTH,0.7577220467907742
89,HHHT,0.7577220467907742
89,HHHH,0.6945738620014607
90,TTTT,0.6952100710459194
90,TTTH,0.7609076703791238
90,TTHT,0.7609076703791238
90,TTHH,0.2896327907209561
90,THTT,0.7609076703791222
90,THTH,0.6358626447414177
90,THHT,0.2896327907209561
90,THHH,0.4911768989067306
90,HTTT,0.4911768989067327
90,HTTH,0.2896327907209552
90,HTHT,0.6358626447414187
90,HTHH,0.7609076703791232
90,HHTT,0.2896327907209552
90,HHTH,0.7609076703791232
90,HHHT,0.7609076703791232
90,HHHH,0.6952100710459179
91,TTTT,0.695842709434757
91,TTTH,0.7640522170186355
91,TTHT,0.7640522170186355
91,TTHH,0.29186365927318836
91,THTT,0.7640522170186345
91,THTH,0.6359079326926362
91,THHT,0.29186365927318836
91,THHH,0.49431361749973834
91,HTTT,0.4943136174997403
91,HTTH,0.29186365927318797
91,HTHT,0.6359079326926357
91,HTHH,0.7640522170186312
91,HHTT,0.29186365927318797
91,HHTH,0.7640522170186312
91,HHHT,0.7640522170186312
91,HHHH,0.6958427094347566
92,TTTT,0.6964719555559326
92,TTTH,0.7671564426993636
92,TTHT,0.7671564426993636
92,TTHH,0.294078606151513
92,THTT,0.7671564426993617
92,THTH,0.6359500520761423
92,THHT,0.294078606151513
92,THHH,0.49742352910890136
92,HTTT,0.4974235291089019
92,HTTH,0.29407860615151143
92,HTHT,0.6359500520761449
92,HTHH,0.7671564426993636
92,HHTT,0.29407860615151143
92,HHTH,0.7671564426993636
92,HHHT,0.7671564426993636
92,HHHH,0.696471955555932
93,TTTT,0.6970979739044832
93,TTTH,0.7702210826912197
93,TTHT,0.7702210826912197
93,TTHH,0.29627776715645515
93,THTT,0.7702210826912188
93,THTH,0.6359892270698853
93,THHT,0.29627776715645515
93,THHH,0.5005070377150708
93,HTTT,0.50050703771507
93,HTTH,0.2962777671564535
93,HTHT,0.6359892270698855
93,HTHH,0.7702210826912212
93,HHTT,0.2962777671564535
93,HHTH,0.7702210826912212
93,HHHT,0.7702210826912212
93,HHHH,0.6970979739044819
94,TTTT,0.6977209172693027
94,TTTH,0.7732468523745143
94,TTHT,0.7732468523745143
94,TTHH,0.29846127655977717
94,THTT,0.7732468523745143
94,THTH,0.6360256652433237
94,THHT,0.29846127655977717
94,THHH,0.5035645387173714
94,HTTT,0.5035645387173716
94,HTTH,0.29846127655977545
94,HTHT,0.6360256652433243
94,HTHH,0.7732468523745151
94,HHTT,0.29846127655977545
94,HHTH,0.7732468523745151
94,HHHT,0.7732468523745151
94,HHHH,0.6977209172693005
95,TTTT,0.6983409286250091
95,TTTH,0.7762344480281131
95,TTHT,0.7762344480281131
95,TTHH,0.3006292671288587
95,THTT,0.7762344480281131
95,THTH,0.6360595583799312
95,THHT,0.3006292671288587
95,THHH,0.5065964191481317
95,HTTT,0.5065964191481349
95,HTTH,0.3006292671288578
95,HTHT,0.6360595583799301
95,HTHH,0.7762344480281136
95,HHTT,0.3006292671288578
95,HHTH,0.7762344480281136
95,HHHT,0.7762344480281136
95,HHHH,0.6983409286250065
96,TTTT,0.6989581400744957
96,TTTH,0.7791845475775578
96,TTHT,0.7791845475775578
96,TTHH,0.3027818701505339
96,THTT,0.7791845475775565
96,THTH,0.6360910860016541
96,THHT,0.3027818701505339
96,THHH,0.509603057881628
96,HTTT,0.5096030578816284
96,HTTH,0.302781870150532
96,HTHT,0.6360910860016548
96,HTHH,0.7791845475775543
96,HHTT,0.302781870150532
96,HHTH,0.7791845475775543
96,HHHT,0.7791845475775543
96,HHHH,0.6989581400744943
97,TTTT,0.6995726741233025
97,TTTH,0.7820978113054108
97,TTHT,0.7820978113054108
97,TTHH,0.30491921545439804
97,THTT,0.7820978113054101
97,THTH,0.6361204147366484
97,THHT,0.30491921545439804
97,THHH,0.5125848258368264
97,HTTT,0.51258482583683
97,HTTH,0.3049192154543961
97,HTHT,0.6361204147366482
97,HTHH,0.7820978113054134
97,HHTT,0.3049192154543961
97,HHTH,0.7820978113054134
97,HHHT,0.7820978113054134
97,HHHH,0.6995726741232995
98,TTTT,0.7001846455494904
98,TTTH,0.7849748825260257
98,TTHT,0.7849748825260257
98,TTHH,0.3070414314356061
98,THTT,0.7849748825260243
98,THTH,0.6361476983460886
98,THHT,0.3070414314356061
98,THHH,0.5155420861744
98,HTTT,0.5155420861744006
98,HTTH,0.307041431435605
98,HTHT,0.6361476983460875
98,HTHH,0.784974882526027
98,HHTT,0.307041431435605
98,HHTH,0.784974882526027
98,HHHT,0.784974882526027
98,HHHH,0.7001846455494869
99,TTTT,0.7007941606696585
99,TTTH,0.7878163882266375
99,TTHT,0.7878163882266375
99,TTHH,0.3091486450771729
99,THTT,0.7878163882266358
99,THTH,0.6361730806393214
99,THHT,0.3091486450771729
99,THHH,0.5184751944881169
99,HTTT,0.5184751944881163
99,HTTH,0.3091486450771709
99,HTHT,0.6361730806393202
99,HTHH,0.7878163882266362
99,HHTT,0.3091486450771709
99,HHTH,0.7878163882266362
99,HHHT,0.7878163882266362
99,HHHH,0.7007941606696573
100,TTTT,0.7014013179472697
100,TTTH,0.7906229396767942
100,TTHT,0.7906229396767942
100,TTHH,0.3112409819717861
100,THTT,0.7906229396767931
100,THTH,0.6361966954303051
100,THHT,0.3112409819717861
100,THHH,0.5213844989908895
100,HTTT,0.5213844989908911
100,HTTH,0.31124098197178574
100,HTHT,0.6361966954303033
100,HTHH,0.7906229396767939
100,HHTT,0.31124098197178574
100,HHTH,0.7906229396767939
100,HHHT,0.7906229396767939
100,HHHH,0.7014013179472683
